canonical_key,display_name,state_at_creation,established_year,closed_year,is_active,origin_kind,census_years_present,first_census_year,last_census_year,max_area_km2,min_area_km2,area_change_km2,area_km2_1951,area_km2_1961,area_km2_1971,area_km2_1981,area_km2_1991,area_km2_2001,area_km2_2011,area_km2_2021,area_km2_2025
IND-000449,Idukki,Kerala,1981,1991.0,False,NEW,1,1981,1981,5319.394,5319.394,0.0,,,,5319.394,,,,,
IND-000661,Idukki,Kerala,1991,,True,NEW,5,1991,2025,4370.805,4339.731,31.074,,,,,4370.805,4370.805,4339.731,4359.198,4357.177
IND-000387,Kannur,Kerala,1961,1981.0,False,NEW,2,1961,1971,5718.289,5718.289,0.0,,5718.289,5718.289,,,,,,
IND-000445,Kannur,Kerala,1981,1991.0,False,NEW,1,1981,1981,4974.978,4974.978,0.0,,,,4974.978,,,,,
IND-000659,Kannur,Kerala,1991,,True,NEW,5,1991,2025,2969.985,2955.824,14.161,,,,,2957.579,2956.213,2969.985,2955.824,2967.055
IND-000662,Kasaragod,Kerala,1991,,True,NEW,5,1991,2025,2017.453,1969.476,47.977,,,,,2017.453,2017.453,1986.741,1969.476,1992.841
IND-000394,Kollam,Kerala,1961,1991.0,False,NEW,3,1961,1981,5143.404,4824.025,319.378,,4824.025,4824.025,5143.404,,,,,
IND-000664,Kollam,Kerala,1991,,True,NEW,5,1991,2025,2503.062,2483.976,19.085,,,,,2503.062,2503.062,2484.094,2486.527,2483.976
IND-000392,Kottayam,Kerala,1961,1981.0,False,NEW,2,1961,1971,6711.357,6711.357,0.0,,6711.357,6711.357,,,,,,
IND-000451,Kottayam,Kerala,1981,,True,NEW,6,1981,2025,2219.606,2200.92,18.686,,,,2200.931,2200.92,2200.92,2219.606,2204.506,2205.767
IND-000388,Kozhikode,Kerala,1961,1971.0,False,NEW,1,1961,1961,6574.146,6574.146,0.0,,6574.146,,,,,,,
IND-000441,Kozhikode,Kerala,1971,1981.0,False,NEW,1,1971,1971,3739.921,3739.921,0.0,,,3739.921,,,,,,
IND-000447,Kozhikode,Kerala,1981,,True,NEW,6,1981,2025,2358.569,2339.915,18.653,,,,2358.569,2358.55,2358.55,2342.429,2339.915,2348.43
IND-000442,Malappuram,Kerala,1971,,True,NEW,7,1971,2025,3554.907,3528.894,26.014,,,3546.758,3546.758,3546.774,3546.774,3528.894,3550.204,3554.907
IND-000389,Palakkad,Kerala,1961,1971.0,False,NEW,1,1961,1961,5193.87,5193.87,0.0,,5193.87,,,,,,,
IND-000443,Palghat,Kerala,1971,,True,NEW,7,1971,2025,4490.91,4479.375,11.536,,,4481.66,4481.66,4481.643,4481.643,4490.91,4479.375,4482.742
IND-000663,Pathanamthitta,Kerala,1991,,True,NEW,5,1991,2025,2650.921,2607.927,42.993,,,,,2640.303,2640.303,2607.927,2650.187,2650.921
IND-000395,Thiruvananthapuram,Kerala,1961,,True,NEW,8,1961,2025,2204.408,2183.132,21.276,,2195.122,2195.122,2195.122,2195.113,2195.113,2204.408,2183.132,2193.07
IND-000390,Thrisur,Kerala,1961,,True,NEW,8,1961,2025,3046.881,3014.572,32.31,,3046.881,3046.881,3046.881,3046.87,3046.87,3014.572,3024.806,3030.845
IND-000446,Wayanad,Kerala,1981,,True,NEW,6,1981,2025,2138.164,2124.706,13.458,,,,2124.706,2124.709,2124.709,2138.164,2135.878,2131.06
IND-000129,Kutch,Kutch,1951,,True,ANCHOR,9,1951,2025,43443.499,40697.429,2746.07,43443.499,43443.499,43443.499,43443.473,43172.979,43172.979,42765.699,41914.88,40697.429
IND-001313,Leh,Ladakh,2021,,True,NEW,2,2021,2025,154887.868,154019.779,868.089,,,,,,,,154887.868,154019.779
IND-001094,Lakshadweep,Lakshadweep,2011,2021.0,False,NEW,1,2011,2011,82.497,82.497,0.0,,,,,,,82.497,,
IND-001264,Lakshadweep,Lakshadweep,2021,2025.0,False,NEW,1,2021,2021,29.536,29.536,0.0,,,,,,,,29.536,
IND-001334,Lakshadweep,Lakshadweep,2025,,True,NEW,1,2025,2025,29.888,29.888,0.0,,,,,,,,,29.888
IND-000142,Lakshdweep Islands,Lakshdweep Islands,1951,2011.0,False,ANCHOR,6,1951,2001,65.655,64.902,0.753,65.632,65.632,64.902,65.633,65.655,65.655,,,
IND-000038,Bhilsa,Madhya Bharat,1951,,True,ANCHOR,9,1951,2025,7318.931,7225.024,93.907,7318.921,7318.921,7318.921,7318.931,7318.904,7318.904,7225.024,7301.565,7303.584
IND-000027,Bhind,Madhya Bharat,1951,1961.0,False,ANCHOR,1,1951,1951,5062.238,5062.238,0.0,5062.238,,,,,,,,
IND-000040,Dewas,Madhya Bharat,1951,,True,ANCHOR,9,1951,2025,7183.726,6985.712,198.014,6985.736,6985.736,6985.736,6985.712,6985.775,6985.775,7183.726,7011.642,7012.289
IND-000041,Dhar,Madhya Bharat,1951,,True,ANCHOR,9,1951,2025,8164.311,8147.027,17.284,8164.311,8164.311,8164.311,8164.297,8164.308,8164.308,8147.027,8157.173,8156.39
IND-000028,Gird,Madhya Bharat,1951,1961.0,False,ANCHOR,1,1951,1951,4555.594,4555.594,0.0,4555.594,,,,,,,,
IND-000031,Goona,Madhya Bharat,1951,2011.0,False,ANCHOR,6,1951,2001,11108.933,11108.88,0.053,11108.923,11108.923,11108.923,11108.933,11108.88,11108.88,,,
IND-000039,Indore,Madhya Bharat,1951,,True,ANCHOR,9,1951,2025,3920.899,3793.013,127.885,3920.899,3920.899,3920.899,3920.896,3920.857,3920.857,3793.013,3910.052,3908.171
IND-000042,Jhabua,Madhya Bharat,1951,2011.0,False,ANCHOR,6,1951,2001,6776.477,6776.418,0.059,6776.477,6776.477,6776.477,6776.457,6776.418,6776.418,,,
IND-000037,Mandsaur,Madhya Bharat,1951,2001.0,False,ANCHOR,5,1951,1991,9849.939,9849.873,0.066,9849.939,9849.939,9849.939,9849.873,9849.921,,,,
IND-000029,Morena,Madhya Bharat,1951,2001.0,False,ANCHOR,5,1951,1991,11631.75,11631.708,0.043,11631.708,11631.708,11631.708,11631.732,11631.75,,,,
IND-000043,Nimar,Madhya Bharat,1951,2001.0,False,ANCHOR,5,1951,1991,13437.267,13437.265,0.001,13437.265,13437.265,13437.265,13437.267,13437.267,,,,
IND-000032,Rajgarh,Madhya Bharat,1951,,True,ANCHOR,9,1951,2025,6252.919,6164.091,88.828,6164.093,6164.093,6164.093,6164.105,6164.091,6164.091,6252.919,6167.846,6166.834
IND-000035,Ratlam,Madhya Bharat,1951,,True,ANCHOR,9,1951,2025,4857.612,4820.949,36.663,4844.229,4844.229,4844.229,4844.23,4844.214,4844.214,4820.949,4857.612,4855.411
IND-000033,Shajapur,Madhya Bharat,1951,2021.0,False,ANCHOR,7,1951,2011,6219.3,6205.986,13.314,6206.027,6206.027,6206.027,6206.011,6205.986,6205.986,6219.3,,
IND-000030,Shivpuri,Madhya Bharat,1951,,True,ANCHOR,9,1951,2025,10291.266,10006.742,284.525,10187.82,10187.82,10187.82,10187.814,10187.918,10187.918,10006.742,10291.266,10285.394
IND-000034,Ujjain,Madhya Bharat,1951,,True,ANCHOR,9,1951,2025,6144.201,6099.707,44.493,6109.592,6109.592,6109.592,6109.599,6109.613,6109.613,6144.201,6099.707,6101.535
IND-001234,Agar Malwa,Madhya Pradesh,2021,,True,NEW,2,2021,2025,2946.079,2732.205,213.874,,,,,,,,2946.079,2732.205
IND-000197,Akola,Madhya Pradesh,1951,2001.0,False,ANCHOR,5,1951,1991,10626.639,10626.602,0.037,10626.614,10626.614,10626.614,10626.602,10626.639,,,,
IND-000951,Alirajpur,Madhya Pradesh,2011,,True,NEW,3,2011,2025,3335.691,3317.191,18.5,,,,,,,3317.191,3335.691,3332.516
